Date,High,Low,Open,Close,Volume,Adj Close,CTVA-15ma,CTVA-50ma,CTVA-100ma,CTVA-200ma
2019-05-24,32.0,28.5,29.75,29.0,44000.0,28.869007110595703,28.869007110595703,28.869007110595703,28.869007110595703,28.869007110595703
2019-05-28,30.5,28.510000228881836,29.25,28.764999389648438,61500.0,28.635066986083984,28.752037048339844,28.752037048339844,28.752037048339844,28.752037048339844
2019-05-29,29.899999618530273,27.65999984741211,29.899999618530273,28.5,207800.0,28.371265411376953,28.625113169352215,28.625113169352215,28.625113169352215,28.625113169352215
2019-05-30,29.15999984741211,28.219999313354492,28.989999771118164,28.799999237060547,666000.0,28.66990852355957,28.636312007904053,28.636312007904053,28.636312007904053,28.636312007904053
2019-05-31,28.59000015258789,26.969999313354492,28.5,26.969999313354492,853800.0,26.848175048828125,28.278684616088867,28.278684616088867,28.278684616088867,28.278684616088867
2019-06-03,27.0,24.3700008392334,26.540000915527344,24.809999465942383,19259600.0,24.69793128967285,27.68189239501953,27.68189239501953,27.68189239501953,27.68189239501953
2019-06-04,27.940000534057617,24.350000381469727,24.350000381469727,27.75,20135100.0,27.624652862548828,27.673715318952286,27.673715318952286,27.673715318952286,27.673715318952286
2019-06-05,28.219999313354492,26.459999084472656,27.540000915527344,28.010000228881836,10740200.0,27.88347816467285,27.69993567466736,27.69993567466736,27.69993567466736,27.69993567466736
2019-06-06,27.690000534057617,26.229999542236328,27.690000534057617,26.899999618530273,13986100.0,26.778491973876953,27.5975530412462,27.5975530412462,27.5975530412462,27.5975530412462
2019-06-07,26.93000030517578,25.71500015258789,26.170000076293945,26.309999465942383,10049100.0,26.1911563873291,27.45691337585449,27.45691337585449,27.45691337585449,27.45691337585449
2019-06-10,26.739999771118164,25.1200008392334,26.06999969482422,25.309999465942383,10247200.0,25.1956729888916,27.251346067948774,27.251346067948774,27.251346067948774,27.251346067948774
2019-06-11,25.360000610351562,24.530000686645508,25.010000228881836,24.950000762939453,11641200.0,24.83730125427246,27.050175666809082,27.050175666809082,27.050175666809082,27.050175666809082
2019-06-12,25.450000762939453,24.479999542236328,25.110000610351562,25.06999969482422,13392000.0,24.956758499145508,26.889143576988808,26.889143576988808,26.889143576988808,26.889143576988808
2019-06-13,25.190000534057617,24.700000762939453,25.059999465942383,24.969999313354492,9710800.0,24.857210159301758,26.744005475725448,26.744005475725448,26.744005475725448,26.744005475725448
2019-06-14,25.239999771118164,24.549999237060547,24.760000228881836,25.190000534057617,7036800.0,25.076217651367188,26.632819620768228,26.632819620768228,26.632819620768228,26.632819620768228
2019-06-17,26.899999618530273,25.450000762939453,25.530000686645508,25.950000762939453,13710100.0,25.83278465270996,26.430404790242513,26.582817435264587,26.582817435264587,26.582817435264587
2019-06-18,27.56999969482422,25.75,26.030000686645508,27.299999237060547,14485400.0,27.176685333251953,26.333179346720378,26.61775084102855,26.61775084102855,26.61775084102855
2019-06-19,27.479999542236328,26.8700008392334,27.479999542236328,27.149999618530273,10228800.0,27.027362823486328,26.243585840861,26.640507062276203,26.640507062276203,26.640507062276203
2019-06-20,27.600000381469727,26.420000076293945,27.3700008392334,27.15999984741211,7728000.0,27.037317276000977,26.134746424357097,26.661391810366982,26.661391810366982,26.661391810366982
2019-06-21,27.709999084472656,26.8700008392334,26.8700008392334,27.209999084472656,12548900.0,27.08709144592285,26.15067418416341,26.682676792144775,26.682676792144775,26.682676792144775
2019-06-24,28.450000762939453,27.05299949645996,27.139999389648438,28.010000228881836,6494900.0,27.88347816467285,26.363043975830077,26.739857809884207,26.739857809884207,26.739857809884207
2019-06-25,28.09000015258789,27.479999542236328,28.020000457763672,27.670000076293945,6698600.0,27.545013427734375,26.35773468017578,26.77645579251376,26.77645579251376,26.77645579251376
2019-06-26,29.375,27.850000381469727,27.93000030517578,29.260000228881836,6735100.0,29.127832412719727,26.440691630045574,26.878689558609672,26.878689558609672,26.878689558609672
2019-06-27,30.329999923706055,29.260000228881836,29.3799991607666,29.56999969482422,5879600.0,29.436431884765625,26.617887624104817,26.985262155532837,26.985262155532837,26.985262155532837
2019-06-28,29.75,29.260000228881836,29.600000381469727,29.56999969482422,15517800.0,29.436431884765625,26.834239323933918,27.08330894470215,27.08330894470215,27.08330894470215
2019-07-01,30.75,28.950000762939453,29.579999923706055,29.68000030517578,5290400.0,29.545934677124023,27.124256769816082,27.178025319026066,27.178025319026066,27.178025319026066
2019-07-02,29.600000381469727,28.139999389648438,29.5,28.989999771118164,5438300.0,28.859050750732422,27.39237340291341,27.240285520200377,27.240285520200377,27.240285520200377
2019-07-03,28.899999618530273,28.200000762939453,28.780000686645508,28.799999237060547,2234900.0,28.66990852355957,27.639916737874348,27.291343484606063,27.291343484606063,27.291343484606063
2019-07-05,29.31999969482422,28.260000228881836,28.450000762939453,28.639999389648438,2888200.0,28.510631561279297,27.88347816467285,27.33338790104307,27.33338790104307,27.33338790104307
2019-07-08,28.389999389648438,27.639999389648438,28.389999389648438,27.770000457763672,3478600.0,27.644563674926758,28.054701232910155,27.343760426839193,27.343760426839193,27.343760426839193
2019-07-09,27.770000457763672,26.829999923706055,27.469999313354492,26.989999771118164,5285700.0,26.868085861206055,28.123721313476562,27.328416086012318,27.328416086012318,27.328416086012318
2019-07-10,27.0,26.440000534057617,26.809999465942383,26.5,5133700.0,26.380298614501953,28.070628865559897,27.29878741502762,27.29878741502762,27.29878741502762
2019-07-11,26.799999237060547,25.959999084472656,26.549999237060547,26.43000030517578,6066200.0,26.31061553955078,28.022845713297524,27.26884281274044,27.26884281274044,27.26884281274044
2019-07-12,27.729999542236328,26.260000228881836,26.420000076293945,27.600000381469727,5154500.0,27.475330352783203,28.05204658508301,27.274915975682877,27.274915975682877,27.274915975682877
2019-07-15,28.270000457763672,27.399999618530273,27.40999984741211,28.079999923706055,3443100.0,27.953161239624023,28.10978457132975,27.29429441179548,27.29429441179548,27.29429441179548
2019-07-16,28.5,27.71500015258789,27.93000030517578,27.860000610351562,3735900.0,27.734155654907227,28.099829737345377,27.306512779659695,27.306512779659695,27.306512779659695
2019-07-17,27.709999084472656,26.850000381469727,27.600000381469727,26.8799991607666,3999300.0,26.758581161499023,28.047400919596353,27.291703817006702,27.291703817006702,27.291703817006702
2019-07-18,26.979999542236328,26.413000106811523,26.579999923706055,26.649999618530273,3035200.0,26.529621124267578,27.874186833699543,27.271649009303044,27.271649009303044,27.271649009303044
2019-07-19,27.479999542236328,26.639999389648438,26.790000915527344,27.389999389648438,4694800.0,27.266277313232422,27.729509862264,27.27151127350636,27.27151127350636,27.27151127350636
2019-07-22,27.850000381469727,27.209999084472656,27.34000015258789,27.760000228881836,2546100.0,27.634607315063477,27.609388224283855,27.28058867454529,27.28058867454529,27.28058867454529
2019-07-23,28.479999542236328,27.450000762939453,27.649999618530273,28.1200008392334,2921400.0,27.992982864379883,27.505858103434246,27.297964142590033,27.297964142590033,27.297964142590033
2019-07-24,28.520000457763672,27.6299991607666,27.770000457763672,28.31999969482422,2311800.0,28.19207763671875,27.461393229166667,27.319252559116908,27.319252559116908,27.319252559116908
2019-07-25,28.399999618530273,27.75,28.100000381469727,28.020000457763672,3532200.0,27.893434524536133,27.409628295898436,27.332605628080145,27.332605628080145,27.332605628080145
2019-07-26,28.524999618530273,27.649999618530273,27.719999313354492,28.479999542236328,3052700.0,28.351354598999023,27.39900983174642,27.355759013782848,27.355759013782848,27.355759013782848
2019-07-29,28.950000762939453,28.31999969482422,28.360000610351562,28.780000686645508,6245200.0,28.650001525878906,27.466039021809895,27.384519958496092,27.384519958496092,27.384519958496092
2019-07-30,29.290000915527344,27.799999237060547,28.0,29.1299991607666,7142300.0,29.1299991607666,27.6168332417806,27.422465158545453,27.422465158545453,27.422465158545453
2019-07-31,30.149999618530273,28.709999084472656,29.100000381469727,29.5,7662000.0,29.5,27.824813334147134,27.466668027512572,27.466668027512572,27.466668027512572
2019-08-01,32.779998779296875,29.309999465942383,29.5,31.25,11564200.0,31.25,28.154105631510415,27.54548744360606,27.54548744360606,27.54548744360606
2019-08-02,31.540000915527344,30.850000381469727,30.940000534057617,31.459999084472656,7305800.0,31.459999084472656,28.419750213623047,27.625375436276805,27.625375436276805,27.625375436276805
2019-08-05,30.969999313354492,29.639999389648438,30.6299991607666,29.899999618530273,5552500.0,29.899999618530273,28.549539438883464,27.670867919921875,27.670867919921875,27.670867919921875
2019-08-06,30.219999313354492,29.469999313354492,30.059999465942383,30.049999237060547,5355900.0,30.049999237060547,28.703929011027018,27.69448776245117,27.71751755359126,27.71751755359126
2019-08-07,30.829999923706055,29.43000030517578,29.579999923706055,30.639999389648438,4925200.0,30.639999389648438,28.96269022623698,27.73458641052246,27.77371912736159,27.77371912736159
2019-08-08,31.790000915527344,30.670000076293945,30.709999084472656,31.610000610351562,3962600.0,31.610000610351562,29.30138219197591,27.799361114501952,27.84610179685197,27.84610179685197
2019-08-09,32.0,31.219999313354492,31.940000534057617,31.6299991607666,4753200.0,31.6299991607666,29.592296981811522,27.858562927246094,27.916173970257795,27.916173970257795
2019-08-12,31.829999923706055,29.510000228881836,31.489999771118164,29.6299991607666,7112500.0,29.6299991607666,29.725323104858397,27.914199409484862,27.947334428267045,27.947334428267045
2019-08-13,30.149999618530273,29.190000534057617,29.329999923706055,29.600000381469727,6855400.0,29.600000381469727,29.83245760599772,28.0122407913208,27.976846320288523,27.976846320288523
2019-08-14,29.360000610351562,28.280000686645508,29.1200008392334,28.34000015258789,4580100.0,28.34000015258789,29.842319107055665,28.026547737121582,27.983217440153425,27.983217440153425
2019-08-15,29.229999542236328,27.93000030517578,28.93000030517578,28.420000076293945,3561600.0,28.420000076293945,29.87742347717285,28.037278175354004,27.990748175259295,27.990748175259295
2019-08-16,30.309999465942383,28.559999465942383,28.690000534057617,30.239999771118164,4285100.0,30.239999771118164,30.003333155314127,28.106508331298826,28.02887108366368,28.02887108366368
2019-08-19,30.84000015258789,30.25,30.75,30.56999969482422,4207300.0,30.56999969482422,30.131333033243816,28.19408519744873,28.071223227183022,28.071223227183022
2019-08-20,30.68000030517578,30.09000015258789,30.6200008392334,30.260000228881836,3073700.0,30.260000228881836,30.20666643778483,28.295371742248534,28.107104817374807,28.107104817374807
2019-08-21,30.979999542236328,30.280000686645508,30.299999237060547,30.579999923706055,2815400.0,30.579999923706055,30.278666432698568,28.410225715637207,28.146990222315633,28.146990222315633
2019-08-22,30.950000762939453,30.209999084472656,30.780000686645508,30.290000915527344,3351400.0,30.290000915527344,30.214666493733723,28.516890563964843,28.181006265065026,28.181006265065026
2019-08-23,30.15999984741211,28.809999465942383,29.799999237060547,29.049999237060547,3911600.0,29.049999237060547,30.053999837239584,28.60074634552002,28.194584280252457,28.194584280252457
2019-08-26,29.475000381469727,28.670000076293945,29.350000381469727,29.020000457763672,3479800.0,29.020000457763672,29.99533322652181,28.67962200164795,28.207282990675708,28.207282990675708
2019-08-27,29.43000030517578,28.53499984741211,29.149999618530273,28.729999542236328,3528400.0,28.729999542236328,29.907333246866862,28.737566299438477,28.215202938426625,28.215202938426625
2019-08-28,29.530000686645508,28.309999465942383,28.479999542236328,29.170000076293945,5091800.0,29.170000076293945,29.809333292643228,28.777432594299317,28.229453641976882,28.229453641976882
2019-08-29,30.22800064086914,29.520000457763672,29.549999237060547,29.709999084472656,3135600.0,29.709999084472656,29.682666524251303,28.831085319519044,28.25122636907241,28.25122636907241
2019-08-30,30.030000686645508,29.260000228881836,30.0,29.31999969482422,5220200.0,29.31999969482422,29.528666559855143,28.87673896789551,28.266715837561566,28.266715837561566
2019-09-03,29.100000381469727,28.0,28.989999771118164,28.229999542236328,3279100.0,28.229999542236328,29.435333251953125,28.899597129821778,28.26619131905692,28.26619131905692
2019-09-04,28.84000015258789,28.170000076293945,28.6200008392334,28.43000030517578,2962100.0,28.43000030517578,29.35733324686686,28.910527572631835,28.268498487875494,28.268498487875494
2019-09-05,28.989999771118164,27.950000762939453,28.739999771118164,28.459999084472656,4972700.0,28.459999084472656,29.36533317565918,28.9288272857666,28.27115821838379,28.27115821838379
2019-09-06,28.809999465942383,27.889999389648438,28.450000762939453,28.389999389648438,5140000.0,28.389999389648438,29.36333312988281,28.914070625305175,28.27278617963399,28.27278617963399
2019-09-09,28.81999969482422,28.020000457763672,28.350000381469727,28.75,4661000.0,28.75,29.26399981180827,28.900341987609863,28.279235015044343,28.279235015044343
2019-09-10,29.1299991607666,28.139999389648438,28.700000762939453,28.559999465942383,3682900.0,28.559999465942383,29.12999979654948,28.882813339233397,28.282978541056316,28.282978541056316
2019-09-11,29.299999237060547,28.110000610351562,28.5,29.270000457763672,3033600.0,29.270000457763672,29.06399981180827,28.877294654846192,28.295965671539307,28.295965671539307
2019-09-12,30.09000015258789,28.899999618530273,29.5,29.899999618530273,7967600.0,29.899999618530273,29.018666458129882,28.898113632202147,28.31679728124049,28.31679728124049
2019-09-13,30.350000381469727,29.899999618530273,30.040000915527344,30.1200008392334,4919600.0,30.1200008392334,29.007333119710285,28.927115478515624,28.33991527557373,28.33991527557373
2019-09-16,30.059999465942383,28.84000015258789,30.049999237060547,29.399999618530273,3300700.0,29.399999618530273,29.030666478474934,28.944902839660646,28.35333406472508,28.35333406472508
2019-09-17,29.469999313354492,28.959999084472656,29.31999969482422,28.979999542236328,4118200.0,28.979999542236328,29.027999750773112,28.971611557006835,28.36116738319397,28.36116738319397
2019-09-18,29.459999084472656,28.75,28.75,29.149999618530273,3606000.0,29.149999618530273,29.055999755859375,29.017249832153322,28.370906052766024,28.370906052766024
2019-09-19,29.709999084472656,29.059999465942383,29.260000228881836,29.139999389648438,3222400.0,29.139999389648438,29.05399971008301,29.07244384765625,28.380285239801175,28.380285239801175
2019-09-20,29.56999969482422,28.850000381469727,29.350000381469727,28.920000076293945,6865000.0,28.920000076293945,29.00133310953776,29.124631538391114,28.386787828192652,28.386787828192652
2019-09-23,29.0,28.44499969482422,28.639999389648438,28.8799991607666,3314300.0,28.8799991607666,28.971999740600587,29.15272491455078,28.392659391675675,28.392659391675675
2019-09-24,28.989999771118164,27.961000442504883,28.709999084472656,28.239999771118164,2840500.0,28.239999771118164,28.972666422526043,29.158461685180665,28.390863396139707,28.390863396139707
2019-09-25,28.5,27.770000457763672,28.219999313354492,28.200000762939453,3154200.0,28.200000762939453,28.957333119710288,29.16777858734131,28.388644063195517,28.388644063195517
2019-09-26,28.200000762939453,27.489999771118164,28.110000610351562,27.639999389648438,3532100.0,27.639999389648438,28.90266647338867,29.185406951904298,28.38003895200532,28.38003895200532
2019-09-27,28.229999542236328,27.309999465942383,27.549999237060547,27.799999237060547,4534900.0,27.799999237060547,28.86333312988281,29.210814514160155,28.373447591608222,28.373447591608222
2019-09-30,28.350000381469727,27.760000228881836,27.899999618530273,28.0,6245000.0,28.0,28.813333129882814,29.225488967895508,28.369251551253072,28.369251551253072
2019-10-01,28.3799991607666,27.229999542236328,28.030000686645508,27.549999237060547,5843200.0,27.549999237060547,28.74599978129069,29.22379680633545,28.360148747762043,28.360148747762043
2019-10-02,27.670000076293945,26.6200008392334,27.149999618530273,26.940000534057617,5181600.0,26.940000534057617,28.59066645304362,29.202737159729004,28.344542723435623,28.344542723435623
2019-10-03,27.15999984741211,26.520000457763672,26.90999984741211,26.656600952148438,326279.0,26.656600952148438,28.374439875284832,29.172027626037597,28.326195530269455,28.326195530269455
